レースID,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,馬場,距離,1着フラグ,3着内フラグ
202209030404,3,2,3,オーダーナチュラル,牡3,52.0,今村聖奈,1:34.9,1,8.3,3.0,446(-4),[西] 高橋亮,芝,1600,0,1
202209030404,4,1,1,マテンロウサニー,牝3,54.0,横山典弘,1:35.0,1,22.7,10.0,438(-6),[西] 昆貢,芝,1600,0,0
202209030404,5,7,15,エイシングリュック,牡3,54.0,小沢大仁,1:35.1,クビ,9.3,4.0,478(-4),[西] 今野貞一,芝,1600,0,0
202209030404,6,4,8,オオキニ,牡3,56.0,レーン,1:35.2,3/4,9.8,5.0,450(+2),[西] 鈴木孝志,芝,1600,0,0
202209030404,7,8,18,モズベイパーコーン,牝3,54.0,坂井瑠星,1:35.3,クビ,42.4,11.0,486(-2),[西] 藤岡健一,芝,1600,0,0
202209030404,8,6,11,フローレンスハニー,牝3,54.0,松若風馬,1:35.5,1.1/2,13.2,7.0,420(0),[西] 高柳大輔,芝,1600,0,0
202209030404,9,8,17,ショウナンナダル,牝3,54.0,松山弘平,1:35.6,3/4,7.3,2.0,446(+6),[西] 須貝尚介,芝,1600,0,0
202209030404,10,3,6,ローズクレスト,牡3,54.0,松本大輝,1:35.7,1/2,247.5,16.0,464(+4),[西] 高柳大輔,芝,1600,0,0
202209030404,11,6,12,ヒルノロワール,牡3,55.0,亀田温心,1:35.8,3/4,121.5,14.0,496(-2),[西] 北出成人,芝,1600,0,0
202209030404,12,1,2,チカレンヌ,牝3,54.0,武豊,1:35.9,1/2,78.5,13.0,426(0),[西] 小崎憲,芝,1600,0,0
202209030404,13,2,4,コルカノン,牝3,54.0,吉田隼人,1:35.9,クビ,49.5,12.0,448(0),[西] 吉岡辰弥,芝,1600,0,0
202209030404,14,7,14,アパショナード,牡3,56.0,福永祐一,1:36.0,クビ,21.3,9.0,428(0),[西] 千田輝彦,芝,1600,0,0
202209030404,15,5,10,トーホウオリオン,牡3,56.0,長岡禎仁,1:36.3,1.3/4,19.1,8.0,470(-2),[西] 高橋亮,芝,1600,0,0
202209030404,16,7,13,マー,牝3,51.0,角田大河,1:37.0,4,225.2,15.0,424(0),[西] 森田直行,芝,1600,0,0
202209030404,17,8,16,ヤマカツオードリー,牝3,50.0,永島まな,1:37.7,4,299.7,17.0,450(-4),[西] 高橋康之,芝,1600,0,0
202209030404,18,5,9,メイショウコウヨウ,牝3,54.0,城戸義政,1:38.1,2.1/2,333.6,18.0,424(+14),[西] 荒川義之,芝,1600,0,0
202209030405,1,3,3,カルロヴェローチェ,牡2,54.0,ルメール,1:50.2,,4.7,2.0,494(0),[西] 須貝尚介,芝,1800,1,1
202209030405,2,1,1,チャンスザローゼス,牡2,54.0,川田将雅,1:50.5,2,4.8,3.0,484(0),[西] 中内田充,芝,1800,0,1
202209030405,3,7,10,ゴッドファーザー,牡2,54.0,福永祐一,1:50.7,1.1/4,18.4,5.0,506(0),[東] 萩原清,芝,1800,0,1
202209030405,4,4,4,アンテロース,牡2,54.0,武豊,1:50.9,1.1/4,7.8,4.0,436(0),[西] 岡田稲男,芝,1800,0,0
202209030405,5,5,5,ドゥラエレーデ,牡2,54.0,北村友一,1:50.9,クビ,2.0,1.0,510(0),[西] 池添学,芝,1800,0,0
202209030405,6,6,8,デルマソトガケ,牡2,54.0,松若風馬,1:51.0,1/2,119.2,10.0,494(0),[西] 音無秀孝,芝,1800,0,0
202209030405,7,2,2,オータムクイーン,牝2,54.0,松山弘平,1:51.4,2.1/2,43.7,7.0,446(0),[西] 鮫島一歩,芝,1800,0,0
202209030405,8,8,12,エーティースピカ,牝2,54.0,富田暁,1:51.6,1.1/4,141.1,11.0,478(0),[西] 木原一良,芝,1800,0,0
202209030405,9,5,6,カウピリ,牝2,54.0,坂井瑠星,1:51.7,3/4,71.2,8.0,432(0),[西] 松永幹夫,芝,1800,0,0
202209030405,10,6,7,ペイシャハヤブサ,牡2,54.0,和田竜二,1:52.5,5,176.8,12.0,472(0),[西] 吉田直弘,芝,1800,0,0
202209030405,11,7,9,シンドバッド,牡2,50.0,今村聖奈,1:52.5,ハナ,74.3,9.0,466(0),[西] 寺島良,芝,1800,0,0
202209030405,12,8,11,ノイアーターク,牡2,54.0,横山典弘,1:53.5,6,43.0,6.0,456(0),[西] 安田隆行,芝,1800,0,0
202209030406,1,4,8,ドゥーベ,牡5,57.0,松山弘平,1:24.8,,9.7,5.0,514(-2),[西] 茶木太樹,ダート,1400,1,1
202209030406,2,3,6,ヒロノシュン,セ3,54.0,和田竜二,1:24.9,1/2,5.4,3.0,490(+2),[西] 川村禎彦,ダート,1400,0,1
202209030406,3,2,4,ビオグラフィア,牡4,57.0,西村淳也,1:25.1,1,47.6,9.0,494(+12),[西] 松下武士,ダート,1400,0,1
202209030406,4,6,12,デルマセドナ,牝3,52.0,団野大成,1:25.3,1.1/4,80.1,11.0,462(+4),[西] 田中克典,ダート,1400,0,0
202209030406,5,6,11,ヴィゴラスダンサー,牝3,52.0,川田将雅,1:25.8,3,2.7,1.0,436(-2),[西] 友道康夫,ダート,1400,0,0
202209030406,6,2,3,テイエムファルコン,牡5,57.0,幸英明,1:25.8,ハナ,10.4,7.0,502(0),[西] 飯田雄三,ダート,1400,0,0
202209030406,7,5,9,レヴィーアクイーン,牝4,52.0,角田大河,1:25.9,クビ,65.7,10.0,478(0),[西] 笹田和秀,ダート,1400,0,0
202209030406,8,7,14,ドンフクリン,牡3,52.0,小沢大仁,1:25.9,ハナ,311.9,16.0,452(0),[西] 庄野靖志,ダート,1400,0,0
202209030406,9,4,7,サダムゲンヤ,牡6,57.0,川須栄彦,1:25.9,クビ,189.4,14.0,486(-18),[西] 中尾秀正,ダート,1400,0,0
202209030406,10,3,5,ロードオルデン,牡3,54.0,坂井瑠星,1:26.0,クビ,8.5,4.0,464(0),[西] 辻野泰之,ダート,1400,0,0
202209030406,11,8,16,ミッキーフランケル,セ4,57.0,吉田隼人,1:26.4,2.1/2,32.9,8.0,468(-18),[西] 池添学,ダート,1400,0,0
202209030406,12,1,2,ゴットゴーゴー,牝4,55.0,富田暁,1:26.6,1.1/4,104.5,12.0,468(+12),[西] 木原一良,ダート,1400,0,0
202209030406,13,8,15,シュピカ,牝4,55.0,竹之下智,1:27.2,3.1/2,233.3,15.0,482(+13),[西] 千田輝彦,ダート,1400,0,0
202209030406,14,7,13,マイネルグスタフ,牡4,55.0,松本大輝,1:27.2,ハナ,125.7,13.0,498(-8),[西] 吉田直弘,ダート,1400,0,0
202209030406,15,1,1,サトノテンペスト,牡4,53.0,今村聖奈,1:27.6,2.1/2,5.4,2.0,508(-2),[西] 高橋亮,ダート,1400,0,0
202209030406,16,5,10,クレスケンスルーナ,牝3,52.0,岡田祥嗣,1:27.8,1.1/2,10.4,6.0,480(+6),[西] 吉田直弘,ダート,1400,0,0
202209030407,1,7,11,ゲーテローズ,牝3,51.0,富田暁,2:14.3,,17.0,8.0,432(-2),[西] 武英智,芝,2200,1,1
202209030407,2,8,14,クラウンドマジック,牡3,53.0,横山典弘,2:14.3,クビ,81.9,10.0,506(-8),[西] 加用正,芝,2200,0,1
202209030407,3,2,2,レッドバリエンテ,牡3,53.0,横山武史,2:14.6,1.3/4,6.7,3.0,474(-2),[西] 中内田充,芝,2200,0,1
202209030407,4,4,6,テーオーソラネル,牡3,53.0,福永祐一,2:14.7,クビ,7.6,6.0,488(-4),[西] 須貝尚介,芝,2200,0,0
202209030407,5,4,5,アーティット,牡3,53.0,川田将雅,2:14.9,1.1/4,2.9,1.0,480(+6),[西] 友道康夫,芝,2200,0,0
202209030407,6,5,8,アップデート,牡3,53.0,和田竜二,2:14.9,ハナ,7.2,4.0,506(0),[西] 杉山晴紀,芝,2200,0,0
202209030407,7,8,13,マッハモンルード,牝4,55.0,ルメール,2:15.0,1,11.5,7.0,498(0),[西] 斉藤崇史,芝,2200,0,0
202209030407,8,3,3,ラスマドレス,牝3,51.0,北村友一,2:15.2,3/4,7.4,5.0,456(+14),[西] 安田隆行,芝,2200,0,0
202209030407,9,7,12,ブラジリアンソング,牡3,53.0,松山弘平,2:15.4,1.1/4,89.6,11.0,496(-2),[西] 池添学,芝,2200,0,0
202209030407,10,6,10,ディーンズリスター,牡3,53.0,坂井瑠星,2:15.4,アタマ,6.2,2.0,510(+2),[西] 矢作芳人,芝,2200,0,0
202209030407,11,1,1,ラストエクセル,牝5,53.0,藤田菜七,2:15.7,2,252.7,13.0,444(+10),[西] 平田修,芝,2200,0,0
202209030407,12,6,9,ブロンドケリー,牡3,49.0,今村聖奈,2:16.0,1.1/2,49.1,9.0,452(0),[西] 寺島良,芝,2200,0,0
202209030407,13,3,4,エバーマノ,牝5,55.0,幸英明,2:16.0,ハナ,164.9,12.0,482(+2),[西] 藤岡健一,芝,2200,0,0
202209030407,14,5,7,バシレウス,牡4,55.0,小沢大仁,2:17.2,7,413.6,14.0,472(-2),[西] 飯田祐史,芝,2200,0,0
202209030408,1,4,4,アルナシーム,牡3,54.0,福永祐一,1:46.2,,1.8,1.0,426(0),[西] 橋口慎介,芝,1800,1,1
202209030408,2,8,11,サンストックトン,牡3,54.0,横山武史,1:46.3,1/2,9.3,5.0,460(-2),[東] 鹿戸雄一,芝,1800,0,1
202209030408,3,1,1,サンライズヘルメス,牡5,57.0,幸英明,1:46.5,1.1/2,16.9,6.0,484(-4),[西] 河内洋,芝,1800,0,1
202209030408,4,3,3,ポーカー,牡3,54.0,川田将雅,1:46.9,2.1/2,9.2,4.0,452(+2),[西] 上村洋行,芝,1800,0,0
202209030408,5,8,10,エバーシャドネー,牝3,52.0,藤岡康太,1:47.0,1/2,7.1,3.0,458(+4),[西] 藤岡健一,芝,1800,0,0
202209030408,6,2,2,ミクソロジー,牡3,54.0,西村淳也,1:47.0,クビ,41.7,8.0,428(-2),[西] 辻野泰之,芝,1800,0,0
202209030408,7,5,5,プリティユニバンス,牝5,55.0,松若風馬,1:47.5,3,223.5,10.0,448(-4),[西] 村山明,芝,1800,0,0
202209030408,8,6,6,フォースクエア,牡3,54.0,松山弘平,1:47.5,アタマ,5.7,2.0,478(-2),[西] 池江泰寿,芝,1800,0,0
202209030408,9,6,7,エリザベスミノル,牝3,52.0,横山典弘,1:47.7,3/4,44.2,9.0,438(-2),[西] 本田優,芝,1800,0,0
202209030408,10,7,9,ミッキーワンダー,牡3,54.0,坂井瑠星,1:47.8,3/4,19.9,7.0,466(-2),[西] 矢作芳人,芝,1800,0,0
202209030408,11,7,8,クリノイヴァンカ,牝6,55.0,松本大輝,1:47.8,クビ,269.1,11.0,470(-6),[西] 谷潔,芝,1800,0,0
202209030409,1,7,13,インフィナイト,牝4,53.0,坂井瑠星,1:20.5,,34.4,10.0,506(-10),[西] 音無秀孝,芝,1400,1,1
202209030409,2,1,2,メイショウベッピン,牝5,53.0,団野大成,1:20.6,3/4,19.0,6.0,490(-2),[西] 荒川義之,芝,1400,0,1
202209030409,3,4,7,ルピナスリード,牝3,51.0,池添謙一,1:20.7,クビ,2.1,1.0,450(-4),[西] 吉岡辰弥,芝,1400,0,1
202209030409,4,1,1,アルママ,牡6,55.0,ルメール,1:20.9,1,5.6,2.0,466(-4),[東] 畠山吉宏,芝,1400,0,0
202209030409,5,4,8,コーディアル,牝4,53.0,北村友一,1:21.1,1.1/4,21.2,8.0,494(+4),[西] 高野友和,芝,1400,0,0
202209030409,6,2,3,テーオーディエス,牝4,52.0,幸英明,1:21.2,3/4,57.7,13.0,446(+12),[西] 宮徹,芝,1400,0,0
202209030409,7,3,5,ウインスピリタス,牡6,55.0,和田竜二,1:21.2,ハナ,17.4,5.0,484(-2),[西] 長谷川浩,芝,1400,0,0
202209030409,8,5,9,メイショウイジゲン,牡4,53.0,小沢大仁,1:21.2,クビ,120.7,15.0,436(-4),[西] 南井克巳,芝,1400,0,0
202209030409,9,8,16,タケルラスティ,牡5,55.0,吉田豊,1:21.4,1.1/4,154.0,16.0,504(-4),[西] 矢作芳人,芝,1400,0,0
202209030409,10,3,6,レーヴドゥラプレリ,牝4,53.0,川田将雅,1:21.5,1/2,11.3,4.0,464(+4),[東] 宮田敬介,芝,1400,0,0
202209030409,11,6,12,ムーンライト,牝5,53.0,松山弘平,1:21.6,1/2,57.1,11.0,474(0),[西] 清水久詞,芝,1400,0,0
202209030409,12,2,4,アルトシュタット,牡3,53.0,福永祐一,1:21.7,3/4,6.2,3.0,468(+4),[西] 安田翔伍,芝,1400,0,0
202209030409,13,8,15,フローラルドレス,牝5,51.0,今村聖奈,1:21.7,アタマ,172.6,17.0,422(-4),[西] 森田直行,芝,1400,0,0
202209030409,14,8,17,エーティーソブリン,牡4,56.0,富田暁,1:21.9,1.1/4,19.6,7.0,488(+4),[西] 武英智,芝,1400,0,0
202209030409,15,5,10,フォルステライト,牝5,51.0,松若風馬,1:22.2,1.3/4,57.3,12.0,444(-6),[西] 小林真也,芝,1400,0,0
202209030409,16,6,11,クリノオウジャ,牡6,55.0,Ｍ．デム,1:22.4,1.1/2,29.4,9.0,440(-4),[西] 高橋義忠,芝,1400,0,0
202209030409,17,7,14,セイレーン,牝4,51.0,藤懸貴志,1:24.0,10,110.5,14.0,410(+12),[西] 佐々木晶,芝,1400,0,0
202209030410,1,8,16,オーヴァーネクサス,牡5,57.0,北村友一,1:24.4,,7.5,4.0,498(+2),[西] 松下武士,ダート,1400,1,1
202209030410,2,5,10,ローウェル,セ4,57.0,坂井瑠星,1:24.5,1/2,2.4,1.0,534(+8),[西] 斉藤崇史,ダート,1400,0,1
202209030410,3,7,14,ゴダイリキ,牡4,57.0,ルメール,1:24.5,クビ,10.9,5.0,504(+2),[西] 牧浦充徳,ダート,1400,0,1
202209030410,4,5,9,ニホンピロランド,牡6,57.0,小牧太,1:24.6,1/2,42.5,8.0,498(+2),[西] 服部利之,ダート,1400,0,0
202209030410,5,7,13,フォルツァエフ,牡7,57.0,松本大輝,1:24.7,クビ,125.3,13.0,496(-2),[西] 森秀行,ダート,1400,0,0
202209030410,6,4,7,ラインオブフェイト,牝4,55.0,吉田隼人,1:24.8,1,28.2,7.0,462(+2),[東] 田島俊明,ダート,1400,0,0
202209030410,7,4,8,シェパードボーイ,牡6,57.0,武豊,1:24.9,1/2,15.7,6.0,442(0),[西] 大久保龍,ダート,1400,0,0
202209030410,8,6,12,タガノプレトリア,牡7,57.0,藤岡康太,1:25.0,1/2,156.2,15.0,476(+4),[西] 宮徹,ダート,1400,0,0
202209030410,9,6,11,ゴールドパラディン,牡5,57.0,幸英明,1:25.1,1/2,4.1,2.0,430(-2),[西] 吉岡辰弥,ダート,1400,0,0
202209030410,10,8,15,タイガーサイレンス,牡5,57.0,高倉稜,1:25.2,クビ,160.8,16.0,460(-4),[西] 大橋勇樹,ダート,1400,0,0
202209030410,11,1,2,アルメイダミノル,牡4,57.0,横山典弘,1:25.4,1.1/2,6.2,3.0,522(+4),[西] 北出成人,ダート,1400,0,0
202209030410,12,3,5,スズカカナロア,牡6,57.0,川須栄彦,1:25.4,ハナ,90.0,11.0,504(-2),[西] 橋田満,ダート,1400,0,0
202209030410,13,2,3,クリノサンレオ,牡9,57.0,森裕太朗,1:25.7,1.3/4,84.7,10.0,470(-6),[西] 藤沢則雄,ダート,1400,0,0
202209030410,14,2,4,バーニングペスカ,牡7,57.0,角田大河,1:25.9,1.1/4,96.3,12.0,474(-4),[西] 松永昌博,ダート,1400,0,0
202209030410,15,1,1,ゴッドバンブルビー,牝6,55.0,富田暁,1:25.9,クビ,43.3,9.0,462(-2),[西] 飯田祐史,ダート,1400,0,0
202209030410,16,3,6,イッシン,牡5,57.0,和田竜二,1:26.7,5,145.2,14.0,536(-12),[西] 中村直也,ダート,1400,0,0
202209030411,1,3,6,タイトルホルダー,牡4,58.0,横山和生,2:09.7,,4.2,2.0,476(+2),[東] 栗田徹,芝,2200,1,1
202209030411,2,5,10,ヒシイグアス,牡6,58.0,レーン,2:10.0,2,9.5,5.0,490(-4),[東] 堀宣行,芝,2200,0,1
202209030411,3,4,7,デアリングタクト,牝5,56.0,松山弘平,2:10.3,2,7.3,4.0,480(-6),[西] 杉山晴紀,芝,2200,0,1
202209030411,4,7,15,ディープボンド,牡5,58.0,和田竜二,2:10.3,ハナ,5.6,3.0,502(-2),[西] 大久保龍,芝,2200,0,0
202209030411,5,5,9,マイネルファンロン,牡7,58.0,Ｍ．デム,2:10.6,1.3/4,175.2,14.0,474(-4),[東] 手塚貴久,芝,2200,0,0
202209030411,6,2,4,エフフォーリア,牡4,58.0,横山武史,2:10.6,ハナ,3.3,1.0,520(-2),[東] 鹿戸雄一,芝,2200,0,0
202209030411,7,6,12,ウインマリリン,牝5,56.0,松岡正海,2:10.8,1.1/4,73.0,9.0,476(+14),[東] 手塚貴久,芝,2200,0,0
202209030411,8,6,11,パンサラッサ,牡5,58.0,吉田豊,2:10.8,アタマ,10.2,6.0,476(0),[西] 矢作芳人,芝,2200,0,0
202209030411,9,4,8,ステイフーリッシュ,牡7,58.0,坂井瑠星,2:11.1,2,78.1,10.0,472(0),[西] 矢作芳人,芝,2200,0,0
202209030411,10,8,17,ギベオン,牡7,58.0,西村淳也,2:11.4,1.3/4,276.4,17.0,510(+2),[西] 藤原英昭,芝,2200,0,0
202209030411,11,8,18,ポタジェ,牡5,58.0,吉田隼人,2:11.5,3/4,22.9,8.0,464(-4),[西] 友道康夫,芝,2200,0,0
202209030411,12,8,16,グロリアムンディ,牡4,58.0,福永祐一,2:11.9,2,142.3,13.0,496(0),[西] 大久保龍,芝,2200,0,0
202209030411,13,2,3,メロディーレーン,牝6,56.0,団野大成,2:12.0,3/4,210.3,16.0,354(+2),[西] 森田直行,芝,2200,0,0
202209030411,14,7,13,アリーヴォ,牡4,58.0,武豊,2:12.1,1/2,12.0,7.0,504(+4),[西] 杉山晴紀,芝,2200,0,0
202209030411,15,3,5,アイアンバローズ,牡5,58.0,石橋脩,2:12.2,クビ,183.8,15.0,492(-4),[西] 上村洋行,芝,2200,0,0
202209030411,16,1,2,アフリカンゴールド,セ7,58.0,国分恭介,2:12.4,1.1/4,122.0,12.0,468(0),[西] 西園正都,芝,2200,0,0
202209030411,17,7,14,キングオブコージ,牡6,58.0,横山典弘,2:15.5,大,114.3,11.0,498(-8),[西] 安田翔伍,芝,2200,0,0
202209030412,1,3,5,アッティーヴォ,牡8,57.0,松山弘平,1:12.6,,9.9,6.0,456(-2),[西] 大根田裕,ダート,1200,1,1
202209030412,2,7,14,ロードサージュ,牡4,57.0,川須栄彦,1:12.8,1.1/4,83.7,14.0,454(-4),[西] 庄野靖志,ダート,1200,0,1
202209030412,3,8,15,エスケーアタランタ,牝6,55.0,池添謙一,1:12.8,アタマ,31.7,9.0,484(+16),[西] 木原一良,ダート,1200,0,1
202209030412,4,8,16,ハクサンライラック,牝6,55.0,柴田未崎,1:12.8,ハナ,25.6,8.0,498(-2),[西] 飯田雄三,ダート,1200,0,0
202209030412,5,2,4,シホノディレット,牡3,54.0,松本大輝,1:12.8,アタマ,4.3,2.0,532(+2),[西] 杉山佳明,ダート,1200,0,0
202209030412,6,1,2,オンリーワンスター,牝9,55.0,藤懸貴志,1:12.9,1/2,42.1,12.0,458(0),[西] 渡辺薫彦,ダート,1200,0,0
202209030412,7,4,8,クリノイコライザー,セ5,57.0,国分恭介,1:13.0,クビ,11.5,7.0,450(+6),[西] 中尾秀正,ダート,1200,0,0
202209030412,8,6,11,ポケットロケット,牝4,55.0,石橋脩,1:13.3,1.3/4,33.2,11.0,488(-8),[西] 中尾秀正,ダート,1200,0,0
202209030412,9,4,7,ミッキーマインド,牡7,57.0,和田竜二,1:13.4,1/2,32.8,10.0,474(-4),[西] 音無秀孝,ダート,1200,0,0
202209030412,10,5,10,ジューンクエスト,牡4,57.0,西村淳也,1:13.7,2,89.8,15.0,460(-4),[西] 今野貞一,ダート,1200,0,0
202209030412,11,1,1,ヨッシーフェイス,牡4,57.0,今村聖奈,1:13.8,クビ,9.5,5.0,496(+26),[西] 寺島良,ダート,1200,0,0
202209030412,12,7,13,コーリンバニラ,牝5,55.0,小沢大仁,1:13.8,クビ,238.6,16.0,506(-4),[東] 加藤和宏,ダート,1200,0,0
202209030412,13,3,6,ダイシンウィット,牡5,57.0,横山武史,1:14.1,1.1/2,8.9,4.0,496(-8),[東] 小笠倫弘,ダート,1200,0,0
202209030412,14,6,12,エムオータイショウ,牡6,57.0,竹之下智,1:14.2,3/4,47.5,13.0,512(-4),[西] 千田輝彦,ダート,1200,0,0
202209030412,15,5,9,エナジーロッソ,牝4,55.0,ルメール,1:14.6,2,3.8,1.0,480(-2),[西] 高柳大輔,ダート,1200,0,0
202209030412,16,2,3,ノボベルサイユ,牝4,55.0,横山和生,1:14.7,3/4,6.4,3.0,480(-2),[東] 小野次郎,ダート,1200,0,0
202301010301,1,4,4,レガーロデルシエロ,牡2,55.0,ルメール,1:48.7,,1.2,1.0,506(+16),[東] 栗田徹,芝,1800,1,1
202301010301,2,6,6,レディマキシマ,牝2,55.0,丹内祐次,1:49.2,3,24.2,5.0,476(+4),[東] 中野栄治,芝,1800,0,1
202301010301,3,7,7,ヴィヴァクラウン,牡2,55.0,浜中俊,1:49.6,2.1/2,24.7,7.0,462(0),[東] 杉浦宏昭,芝,1800,0,1
202301010301,4,5,5,カルパ,牡2,55.0,武豊,1:49.9,2,6.3,2.0,422(-2),[西] 須貝尚介,芝,1800,0,0
202301010301,5,1,1,ブレードサクセス,牡2,55.0,富田暁,1:50.0,クビ,10.5,3.0,474(-6),[東] 岩戸孝樹,芝,1800,0,0
202301010301,6,8,8,グランドブレーカー,牡2,53.0,佐々木大,1:50.1,1,24.5,6.0,492(-4),[東] 西田雄一,芝,1800,0,0
202301010301,7,2,2,ガンバレユウキ,牡2,52.0,小林勝太,1:50.4,1.1/2,232.3,8.0,464(+6),[東] 小桧山悟,芝,1800,0,0
202301010301,8,8,9,リリアン,牝2,52.0,土田真翔,1:51.0,3.1/2,350.0,9.0,464(-4),[東] 尾形和幸,芝,1800,0,0
202301010301,9,3,3,カンジ,牡2,55.0,横山武史,1:51.2,1.1/2,13.6,4.0,472(+4),[東] 武井亮,芝,1800,0,0
202301010302,1,8,13,チェイスザウェイ,牝3,52.0,小林凌大,1:46.9,,15.7,7.0,474(+4),[東] 伊藤圭三,ダート,1700,1,1
202301010302,2,5,7,ロイヤルナタール,牝3,52.0,佐々木大,1:47.2,2,19.9,8.0,408(-2),[西] 石坂公一,ダート,1700,0,1
202301010302,3,6,10,エマウリオマレプ,牝3,54.0,黛弘人,1:47.3,1,11.0,5.0,496(-12),[東] 伊藤大士,ダート,1700,0,1
202301010302,4,3,4,フローラサンライズ,牝3,54.0,国分恭介,1:47.4,クビ,4.5,2.0,450(+6),[西] 浜田多実,ダート,1700,0,0
202301010302,5,2,2,シルバービスケッツ,牝3,54.0,丹内祐次,1:48.1,4,27.6,9.0,432(-12),[東] 新開幸一,ダート,1700,0,0
202301010302,6,6,9,ジューンリリー,牝3,54.0,古川吉洋,1:48.4,2,108.6,13.0,452(0),[東] 堀内岳志,ダート,1700,0,0
202301010302,7,7,12,マドンナリリー,牝3,51.0,小林勝太,1:48.6,1.1/4,96.6,12.0,476(-12),[東] 小野次郎,ダート,1700,0,0
202301010302,8,7,11,ブラックフラミンゴ,牝3,54.0,鮫島克駿,1:48.8,1.1/4,11.0,4.0,428(-10),[西] 辻野泰之,ダート,1700,0,0
202301010302,9,4,5,ナムラエヴァ,牝3,54.0,川又賢治,1:49.1,1.1/2,12.6,6.0,484(+20),[西] 吉村圭司,ダート,1700,0,0
202301010302,10,3,3,スペシャリスト,牝3,54.0,横山武史,1:49.4,2,2.2,1.0,446(-2),[東] 手塚貴久,ダート,1700,0,0
202301010302,11,1,1,ダノンソレイユ,牝3,54.0,池添謙一,1:49.9,3,46.3,10.0,428(-2),[東] 尾関知人,ダート,1700,0,0
202301010302,12,4,6,ウインコマチ,牝3,54.0,和田竜二,1:50.0,1,8.8,3.0,436(+8),[西] 鈴木孝志,ダート,1700,0,0
202301010302,13,5,8,ミユキアルテミシア,牝3,54.0,勝浦正樹,1:50.5,2.1/2,204.9,14.0,446(-8),[東] 小西一男,ダート,1700,0,0
202301010302,14,8,14,パクパクデスワ,牝3,50.0,古川奈穂,1:51.2,4,63.6,11.0,420(+6),[西] 高橋康之,ダート,1700,0,0
202301010303,1,3,5,ウインルピナス,牝3,54.0,横山武史,2:01.9,,1.4,1.0,422(+2),[東] 鈴木伸尋,芝,2000,1,1
202301010303,2,4,6,ブラックヴァール,牝3,52.0,佐々木大,2:02.3,2.1/2,5.8,2.0,460(+8),[東] 菊川正達,芝,2000,0,1
202301010303,3,2,2,ドライカプチーノ,牝3,54.0,黛弘人,2:02.7,2,30.9,6.0,456(0),[東] 萱野浩二,芝,2000,0,1
202301010303,4,3,4,イゾレエオリア,牝3,54.0,吉田隼人,2:02.8,3/4,10.0,3.0,456(+2),[東] 伊藤大士,芝,2000,0,0
202301010303,5,6,10,アマソナ,牝3,54.0,鮫島克駿,2:03.3,3,61.9,10.0,464(-6),[東] 高柳瑞樹,芝,2000,0,0
202301010303,6,1,1,ノエマ,牡3,56.0,和田竜二,2:03.3,クビ,16.0,5.0,492(+6),[西] 平田修,芝,2000,0,0
202301010303,7,5,9,クリノマイスター,牡3,56.0,古川吉洋,2:03.6,1.3/4,97.3,13.0,478(-4),[西] 中尾秀正,芝,2000,0,0
202301010303,8,2,3,ソルエストレーラ,牝3,54.0,丹内祐次,2:03.6,クビ,44.4,9.0,428(-6),[東] 宗像義忠,芝,2000,0,0
202301010303,9,6,11,リリーバローズ,牝3,54.0,川又賢治,2:03.6,ハナ,78.3,12.0,438(+10),[西] 寺島良,芝,2000,0,0
202301010303,10,7,13,ルージュナディア,牝3,54.0,横山和生,2:04.0,2,40.4,8.0,432(0),[東] 国枝栄,芝,2000,0,0
202301010303,11,8,14,ブルーブルースカイ,牝3,51.0,土田真翔,2:04.0,ハナ,413.7,14.0,452(+4),[東] 村田一誠,芝,2000,0,0
202301010303,12,4,7,キャラメルシフォン,牝3,50.0,古川奈穂,2:04.1,1,35.6,7.0,468(-10),[東] 林徹,芝,2000,0,0
202301010303,13,8,15,フォティック,牡3,56.0,池添謙一,2:04.2,1/2,12.2,4.0,472(-6),[西] 飯田祐史,芝,2000,0,0
